"교육청명","교육지원청명","유치원코드","유치원명","설립유형","교실수","교실면적","체육장","보건/위생공간","조리실/급식공간","기타공간","공시차수","주소"
"서울특별시교육청","동작관악교육지원청","1ecec08c-feb1-b044-e053-0a32095ab044","서울남성초등학교병설유치원","공립(병설)","5개","264㎡","㎡","116㎡","19㎡","66㎡","20241","서울특별시 동작구 사당로23길 57-14"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0147-b044-e053-0a32095ab044","열림유치원","사립(사인)","9개","540㎡","㎡","400㎡","400㎡","300㎡","20241","서울특별시 동작구 여의대방로44길 49"
"서울특별시교육청","동작관악교육지원청","1ecec08d-04ca-b044-e053-0a32095ab044","서울신남성초등학교병설유치원","공립(병설)","3개","222㎡","㎡","68㎡","190㎡","90㎡","20241","서울특별시 동작구 사당로 146"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0561-b044-e053-0a32095ab044","강남유치원","사립(사인)","5개","395㎡","㎡","80㎡","30㎡","1640㎡","20241","서울특별시 동작구 상도로41가길 13"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0c8b-b044-e053-0a32095ab044","해슬아유치원","사립(사인)","10개","544㎡","104㎡","57㎡","125㎡","248㎡","20181","서울특별시 관악구 은천로 93"
"서울특별시교육청","동작관악교육지원청","1ecec08c-fc36-b044-e053-0a32095ab044","사랑유치원","사립(사인)","6개","248㎡","167㎡","40㎡","9㎡","112㎡","20201","서울특별시 동작구 여의대방로24나길 6"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f3fa-b044-e053-0a32095ab044","예닮유치원","사립(사인)","3개","255㎡","0㎡","0㎡","0㎡","28㎡","20191","서울특별시 관악구 신원로3길 59-9"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0091-b044-e053-0a32095ab044","상도유치원","사립(법인)","3개","192㎡","㎡","25㎡","10㎡","24㎡","20201","서울특별시 동작구 상도로47길 53"
"서울특별시교육청","동작관악교육지원청","1ecec08d-04c9-b044-e053-0a32095ab044","메이플유치원","사립(사인)","6개","260㎡","㎡","45㎡","20㎡","191㎡","20201","서울특별시 동작구 여의대방로 22"
"서울특별시교육청","동작관악교육지원청","1ecec08d-09bb-b044-e053-0a32095ab044","요요유치원","사립(사인)","8개","486㎡","㎡","83㎡","18㎡","346㎡","20241","서울특별시 동작구 여의대방로 28"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0a6c-b044-e053-0a32095ab044","서울강남초등학교병설유치원","공립(병설)","4개","473㎡","1599㎡","48㎡","16㎡","96㎡","20241","서울특별시 동작구 강남초등길 15"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0bb2-b044-e053-0a32095ab044","중앙대부속유치원","사립(법인)","7개","684㎡","209㎡","217㎡","61㎡","1462㎡","20241","서울특별시 동작구 흑석로 47"
"서울특별시교육청","강남서초교육지원청","1ecec08d-02a5-b044-e053-0a32095ab044","신반포중앙유치원","사립(법인)","6개","309㎡","㎡","35㎡","0㎡","98㎡","20191","서울특별시 서초구 나루터로4길 58"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0d67-b044-e053-0a32095ab044","명수유치원","사립(법인)","5개","260㎡","㎡","14㎡","9㎡","152㎡","20241","서울특별시 동작구 흑석로13길 3"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0e1f-b044-e053-0a32095ab044","송림유치원","사립(법인)","7개","238㎡","0㎡","20㎡","35㎡","38㎡","20241","서울특별시 동작구 사당로2다길 95"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fea4-b044-e053-0a32095ab044","럭키유치원","사립(사인)","5개","385㎡","㎡","12㎡","9㎡","0㎡","20181","서울특별시 강남구 논현로 213"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e4d-b044-e053-0a32095ab044","청운교회부설유치원","사립(사인)","5개","271㎡","173㎡","56㎡","0㎡","170㎡","20181","서울특별시 강남구 언주로65길 5"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f04f-b044-e053-0a32095ab044","새움유치원","사립(사인)","5개","276㎡","㎡","31㎡","60㎡","59㎡","20181","서울특별시 송파구 중대로27길 2"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f28a-b044-e053-0a32095ab044","샛별유치원","사립(사인)","3개","225㎡","102㎡","11㎡","11㎡","0㎡","20181","서울특별시 송파구 중대로9길 53-27"
"서울특별시교육청","강동송파교육지원청","1ecec08c-fb63-b044-e053-0a32095ab044","그림유치원","사립(사인)","9개","483㎡","250㎡","18㎡","27㎡","83㎡","20181","서울특별시 송파구 동남로23나길 6"
"서울특별시교육청","강동송파교육지원청","1ecec08c-ffbe-b044-e053-0a32095ab044","상아유치원","사립(사인)","4개","248㎡","178㎡","0㎡","33㎡","68㎡","20181","서울특별시 송파구 백제고분로32길 15"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0819-b044-e053-0a32095ab044","밀알유치원","사립(사인)","4개","264㎡","㎡","35㎡","16㎡","35㎡","20181","서울특별시 송파구 오금로46길 62"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed1e-b044-e053-0a32095ab044","서울개원초등학교병설유치원","공립(병설)","5개","1㎡","㎡","1㎡","1㎡","1㎡","20241","서울특별시 강남구 선릉로 29"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0b24-b044-e053-0a32095ab044","구강사금강유치원","사립(법인)","6개","293㎡","95㎡","45㎡","29㎡","32㎡","20241","서울특별시 강동구 천중로 64"
"서울특별시교육청","동작관악교육지원청","1ecec08d-02a9-b044-e053-0a32095ab044","은비유치원","사립(사인)","11개","552㎡","173㎡","84㎡","33㎡","574㎡","20191","서울특별시 관악구 청림5길 22"
"서울특별시교육청","동작관악교육지원청","8a1d9a31-65ba-4f9e-b5dd-dc6a8169ce73","서울은로유치원","공립(단설)","11개","586㎡","226㎡","136㎡","194㎡","1164㎡","20241","서울특별시 동작구 서달로 115"
"서울특별시교육청","동작관악교육지원청","afaeef71-68b6-4a13-acd4-cb8285459fb9","서울본동초등학교병설유치원","공립(병설)","1개","66㎡","663㎡","104㎡","426㎡","66㎡","20221","서울특별시 동작구 노량진로26길 16-40"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0570-b044-e053-0a32095ab044","신림유치원","사립(사인)","7개","495㎡","㎡","23㎡","28㎡","101㎡","20191","서울특별시 관악구 난곡로32길 12"
"서울특별시교육청","강동송파교육지원청","1ecec08c-ed95-b044-e053-0a32095ab044","송원유치원","사립(사인)","6개","414㎡","69㎡","66㎡","46㎡","182㎡","20181","서울특별시 강동구 성안로 64"
"서울특별시교육청","동작관악교육지원청","1ecec08c-ed2b-b044-e053-0a32095ab044","한별유치원","사립(사인)","5개","369㎡","0㎡","0㎡","30㎡","0㎡","20241","서울특별시 관악구 남부순환로144길 65"
"서울특별시교육청","동작관악교육지원청","1ecec08c-ef06-b044-e053-0a32095ab044","동원유치원","사립(사인)","5개","390㎡","㎡","53㎡","20㎡","171㎡","20241","서울특별시 관악구 행운1길 96"
"서울특별시교육청","동작관악교육지원청","1ecec08c-ef08-b044-e053-0a32095ab044","서울관악초등학교병설유치원","공립(병설)","5개","356㎡","㎡","157㎡","66㎡","1166㎡","20241","서울특별시 관악구 청룡4길 49"
"서울특별시교육청","동작관악교육지원청","1ecec08c-efc0-b044-e053-0a32095ab044","서울은천초등학교병설유치원","공립(병설)","6개","385㎡","0㎡","28㎡","14㎡","173㎡","20241","서울특별시 관악구 은천로 69"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f124-b044-e053-0a32095ab044","서울신성초등학교병설유치원","공립(병설)","8개","528㎡","66㎡","66㎡","475㎡","180㎡","20241","서울특별시 관악구 신림로 114"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f1af-b044-e053-0a32095ab044","현대유치원","사립(사인)","6개","359㎡","110㎡","43㎡","27㎡","60㎡","20241","서울특별시 관악구 관악로40길 55"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f5f1-b044-e053-0a32095ab044","종인유치원","사립(사인)","2개","33782㎡","㎡","0㎡","0㎡","0㎡","20201","서울특별시 관악구 솔밭로 20"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f5f2-b044-e053-0a32095ab044","하늘유치원","사립(법인)","6개","258㎡","㎡","0㎡","33㎡","33㎡","20241","서울특별시 관악구 양산길 18"
"서울특별시교육청","강남서초교육지원청","1fd6777e-1535-e0b0-e053-0a32095ae0b0","예원유치원","사립(사인)","8개","414㎡","㎡","199㎡","55㎡","364㎡","20191","서울특별시 서초구 태봉로2길 21"
"서울특별시교육청","동작관악교육지원청","1ecec08d-04cb-b044-e053-0a32095ab044","서울신우유치원","공립(단설)","7개","450㎡","101㎡","72㎡","22㎡","188㎡","20241","서울특별시 관악구 호암로 498"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0571-b044-e053-0a32095ab044","애동유치원","사립(사인)","7개","508㎡","㎡","20㎡","12㎡","39㎡","20241","서울특별시 관악구 법원단지길 56"
"서울특별시교육청","동작관악교육지원청","1ecec08d-08f8-b044-e053-0a32095ab044","명성유치원","사립(사인)","3개","307㎡","㎡","18㎡","42㎡","50㎡","20241","서울특별시 관악구 광신길 154"
"서울특별시교육청","동작관악교육지원청","1ecec08d-08fa-b044-e053-0a32095ab044","서울난곡초등학교병설유치원","공립(병설)","7개","562㎡","66㎡","116㎡","236㎡","264㎡","20241","서울특별시 관악구 난곡로35길 102"
"서울특별시교육청","동작관악교육지원청","1ecec08d-09ab-b044-e053-0a32095ab044","건영유치원","사립(법인)","15개","1085㎡","631㎡","253㎡","80㎡","1297㎡","20211","서울특별시 관악구 조원로 114"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0d68-b044-e053-0a32095ab044","배꽃유치원","사립(사인)","6개","385㎡","167㎡","0㎡","9㎡","0㎡","20241","서울특별시 관악구 봉천로29길 47"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0d69-b044-e053-0a32095ab044","새소슬유치원","사립(사인)","5개","319㎡","160㎡","58㎡","43㎡","825㎡","20241","서울특별시 관악구 성현로 80"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fc1b-b044-e053-0a32095ab044","하나유치원","사립(사인)","8개","340㎡","㎡","10㎡","5㎡","321㎡","20241","서울특별시 서초구 잠원로8길 13"
"서울특별시교육청","강남서초교육지원청","1ecec08d-02a7-b044-e053-0a32095ab044","영생유치원","사립(사인)","4개","264㎡","㎡","18㎡","20㎡","0㎡","20241","서울특별시 서초구 신반포로19길 30"
"서울특별시교육청","강남서초교육지원청","7c71b778-6703-48da-ab25-12aa540fccaf","서울양재유치원","공립(단설)","9개","672㎡","53㎡","0㎡","142㎡","1069㎡","20241","서울특별시 서초구 바우뫼로18길 14"
"서울특별시교육청","강남서초교육지원청","830ff6c0-a6e8-4d8e-9aee-9c018c1660cf","서울청계숲유치원","공립(단설)","11개","847㎡","337㎡","232㎡","82㎡","559㎡","20241","서울특별시 서초구 청계산로11길 14"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0d6a-b044-e053-0a32095ab044","새싹유치원","사립(사인)","4개","190㎡","㎡","20㎡","3㎡","113㎡","20241","서울특별시 관악구 남현2길 90"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0d6b-b044-e053-0a32095ab044","서울원당초등학교병설유치원","공립(병설)","7개","545㎡","㎡","131㎡","566㎡","0㎡","20241","서울특별시 관악구 봉천로 505"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0e1e-b044-e053-0a32095ab044","소슬유치원","사립(사인)","12개","984㎡","210㎡","45㎡","49㎡","106㎡","20231","서울특별시 관악구 구암길 46"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0eef-b044-e053-0a32095ab044","영그린유치원","사립(사인)","4개","226㎡","120㎡","18㎡","35㎡","62㎡","20241","서울특별시 관악구 참숯5길 12"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0f6e-b044-e053-0a32095ab044","서울삼성초등학교병설유치원","공립(병설)","7개","462㎡","66㎡","66㎡","66㎡","66㎡","20241","서울특별시 관악구 대학7길 52"
"서울특별시교육청","동작관악교육지원청","373b3d04-4a0f-4da0-bf9c-df6359eb0fdb","서울청림유치원","공립(단설)","9개","464㎡","136㎡","74㎡","34㎡","0㎡","20241","서울특별시 관악구 청림5길 22"
"서울특별시교육청","동작관악교육지원청","4358d8db-7469-48f9-857c-02dbc2fca508","서울구암유치원","공립(단설)","7개","330㎡","190㎡","61㎡","36㎡","433㎡","20241","서울특별시 관악구 은천로 93"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fd47-b044-e053-0a32095ab044","서울반포초등학교병설유치원","공립(병설)","3개","202㎡","㎡","44㎡","22㎡","179㎡","20221","서울특별시 서초구 신반포로 55-4"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fe50-b044-e053-0a32095ab044","서울우면초등학교병설유치원","공립(병설)","4개","158㎡","51㎡","764㎡","17㎡","54㎡","20241","서울특별시 서초구 태봉로 59"
"서울특별시교육청","강남서초교육지원청","1ecec08c-feb0-b044-e053-0a32095ab044","서울우암초등학교병설유치원","공립(병설)","2개","286㎡","㎡","0㎡","111㎡","78㎡","20241","서울특별시 서초구 바우뫼로7길 38"
"서울특별시교육청","강남서초교육지원청","1ecec08d-00ab-b044-e053-0a32095ab044","반포자이유치원","사립(사인)","7개","793㎡","㎡","66㎡","33㎡","0㎡","20241","서울특별시 서초구 신반포로 270"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fd48-b044-e053-0a32095ab044","신우주유치원","사립(사인)","2개","120㎡","㎡","22㎡","20㎡","23㎡","20191","서울특별시 강남구 일원로 120"
"서울특별시교육청","동작관악교육지원청","83817fd0-0833-41c3-9e8f-e368a1545128","서울남현유치원","공립(단설)","8개","390㎡","198㎡","194㎡","138㎡","1586㎡","20241","서울특별시 관악구 남현4길 51"
"서울특별시교육청","동작관악교육지원청","888935f2-ff3d-497c-8cc4-96351b70533c","서울신봉초등학교병설유치원","공립(병설)","3개","201㎡","㎡","0㎡","33㎡","0㎡","20241","서울특별시 관악구 양녕로6나길 1"
"서울특별시교육청","동작관악교육지원청","d203618d-94ef-4a46-bf53-6a7b4946017d","서울당곡초등학교병설유치원","공립(병설)","3개","212㎡","140㎡","34㎡","11㎡","113㎡","20241","서울특별시 관악구 보라매로2길 23"
"서울특별시교육청","동작관악교육지원청","dadf4a8d-771c-43e0-8f65-87c28eb31f4a","서울남부초등학교병설유치원","공립(병설)","4개","224㎡","62㎡","32㎡","15㎡","64㎡","20241","서울특별시 관악구 남부순환로163길 14"
"서울특별시교육청","동작관악교육지원청","ea0748a1-62aa-47ee-abcf-784398d6646d","서울신림초등학교병설유치원","공립(병설)","5개","388㎡","528㎡","87㎡","20㎡","66㎡","20241","서울특별시 관악구 문성로28길 31"
"서울특별시교육청","강남서초교육지원청","196f00e6-793a-4f41-bcef-99bef725d1f3","한신유치원","사립(법인)","7개","313㎡","㎡","60㎡","15㎡","178㎡","20241","서울특별시 서초구 잠원로3길 31"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed17-b044-e053-0a32095ab044","서울원명초등학교병설유치원","공립(병설)","3개","270㎡","㎡","40㎡","13㎡","75㎡","20241","서울특별시 서초구 고무래로 90-6"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f00e-b044-e053-0a32095ab044","영유유치원","사립(사인)","6개","383㎡","㎡","39㎡","19㎡","77㎡","20181","서울특별시 서초구 효령로34길 72"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f336-b044-e053-0a32095ab044","육영유치원","사립(사인)","3개","180㎡","㎡","118㎡","20㎡","70㎡","20181","서울특별시 서초구 방배로6길 18"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0318-b044-e053-0a32095ab044","동우유치원","사립(사인)","5개","640㎡","㎡","0㎡","31㎡","26㎡","20211","서울특별시 서초구 명달로22길 24"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0319-b044-e053-0a32095ab044","동화유치원","사립(사인)","3개","198㎡","㎡","34㎡","18㎡","30㎡","20241","서울특별시 서초구 서초중앙로24길 43"
"서울특별시교육청","강남서초교육지원청","1ecec08d-05ae-b044-e053-0a32095ab044","천사유치원","사립(사인)","6개","267㎡","㎡","12㎡","18㎡","5㎡","20241","서울특별시 서초구 바우뫼로 99"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0a07-b044-e053-0a32095ab044","서울서래초등학교병설유치원","공립(병설)","6개","340㎡","509㎡","338㎡","180㎡","0㎡","20241","서울특별시 서초구 방배로 260"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed1c-b044-e053-0a32095ab044","서울우솔초등학교병설유치원","공립(병설)","5개","355㎡","70㎡","68㎡","30㎡","526㎡","20241","서울특별시 서초구 양재대로2길 74"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f00c-b044-e053-0a32095ab044","석문유치원","사립(법인)","4개","315㎡","㎡","36㎡","25㎡","154㎡","20241","서울특별시 서초구 서초대로64길 73"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f00d-b044-e053-0a32095ab044","여나유치원","사립(사인)","8개","687㎡","208㎡","77㎡","208㎡","103㎡","20241","서울특별시 서초구 서초중앙로 200"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f43f-b044-e053-0a32095ab044","우정유치원","사립(사인)","7개","434㎡","340㎡","8㎡","0㎡","26㎡","20231","서울특별시 서초구 서초대로70길 32"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f5d1-b044-e053-0a32095ab044","구룡유치원","사립(사인)","4개","242㎡","㎡","84㎡","11㎡","137㎡","20241","서울특별시 서초구 논현로5길 31-11"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0a6a-b044-e053-0a32095ab044","서초유치원","사립(사인)","0개","㎡","194㎡","86㎡","25㎡","193㎡","20241","서울특별시 서초구 양재대로2길 100-64"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0a6d-b044-e053-0a32095ab044","서울언남초등학교병설유치원","공립(병설)","6개","239㎡","㎡","68㎡","37㎡","60㎡","20241","서울특별시 서초구 헌릉로8길 42"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0b99-b044-e053-0a32095ab044","새성민유치원","사립(사인)","3개","184㎡","54㎡","73㎡","12㎡","192㎡","20241","서울특별시 서초구 효령로 110"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0b9a-b044-e053-0a32095ab044","새순유치원","사립(사인)","4개","334㎡","㎡","0㎡","0㎡","0㎡","20231","서울특별시 서초구 서초대로15길 57"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e62-b044-e053-0a32095ab044","서울방배초등학교병설유치원","공립(병설)","5개","330㎡","㎡","122㎡","165㎡","33㎡","20241","서울특별시 서초구 방배중앙로13길 26"
"서울특별시교육청","강동송파교육지원청","1ecec08c-ef39-b044-e053-0a32095ab044","한영중고등학교병설한영유치원","사립(법인)","9개","1340㎡","㎡","0㎡","0㎡","0㎡","20241","서울특별시 강동구 동남로 832"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0a08-b044-e053-0a32095ab044","반포성모유치원","사립(법인)","3개","330㎡","㎡","29㎡","40㎡","361㎡","20201","서울특별시 서초구 신반포로15길 18"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fea2-b044-e053-0a32095ab044","하늘빛유치원","사립(사인)","8개","841㎡","㎡","10㎡","10㎡","0㎡","20191","서울특별시 강남구 양재대로55길 12"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed1d-b044-e053-0a32095ab044","서울언주초등학교병설유치원","공립(병설)","3개","198㎡","66㎡","94㎡","33㎡","41㎡","20241","서울특별시 강남구 남부순환로363길 19"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ef04-b044-e053-0a32095ab044","도곡렉슬유치원","사립(사인)","8개","529㎡","334㎡","120㎡","32㎡","229㎡","20241","서울특별시 강남구 선릉로 221"
"서울특별시교육청","강남서초교육지원청","1ecec08c-efef-b044-e053-0a32095ab044","영동제일유치원","사립(사인)","7개","487㎡","67㎡","48㎡","15㎡","703㎡","20241","서울특별시 강남구 삼성로120길 28"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f42d-b044-e053-0a32095ab044","서울수서초등학교병설유치원","공립(병설)","5개","450㎡","288㎡","99㎡","165㎡","33㎡","20241","서울특별시 강남구 광평로51길 46"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f43c-b044-e053-0a32095ab044","선경유치원","사립(사인)","3개","188㎡","㎡","17㎡","16㎡","64㎡","20241","서울특별시 강남구 삼성로 151"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f43d-b044-e053-0a32095ab044","신아유치원","사립(사인)","4개","198㎡","㎡","33㎡","50㎡","76㎡","20241","서울특별시 강남구 개포로110길 15"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f495-b044-e053-0a32095ab044","서울도곡초등학교병설유치원","공립(병설)","6개","655㎡","0㎡","167㎡","742㎡","297㎡","20241","서울특별시 강남구 선릉로64길 33"
"서울특별시교육청","강남서초교육지원청","1ecec08c-ed13-b044-e053-0a32095ab044","강남유치원","사립(사인)","4개","292㎡","㎡","40㎡","19㎡","284㎡","20201","서울특별시 강남구 선릉로129길 31"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f4c8-b044-e053-0a32095ab044","청담몬테소리유치원","사립(사인)","8개","353㎡","173㎡","67㎡","138㎡","31㎡","20241","서울특별시 강남구 학동로67길 15"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f8db-b044-e053-0a32095ab044","서울역삼초등학교병설유치원","공립(병설)","6개","608㎡","755㎡","135㎡","135㎡","191㎡","20241","서울특별시 강남구 강남대로66길 21"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f43e-b044-e053-0a32095ab044","신양유치원","사립(사인)","6개","361㎡","㎡","0㎡","8㎡","110㎡","20201","서울특별시 강남구 선릉로10길 18-6"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f123-b044-e053-0a32095ab044","준현유치원","사립(사인)","6개","550㎡","㎡","2㎡","3㎡","24㎡","20241","서울특별시 강동구 성내로3가길 61"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f12c-b044-e053-0a32095ab044","고덕유치원","사립(법인)","5개","542㎡","㎡","0㎡","0㎡","0㎡","20241","서울특별시 강동구 구천면로 645"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f5d3-b044-e053-0a32095ab044","남부유치원","사립(사인)","3개","211㎡","88㎡","3㎡","16㎡","45㎡","20241","서울특별시 강남구 언주로 123"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fc1a-b044-e053-0a32095ab044","푸른유치원","사립(사인)","5개","344㎡","㎡","25㎡","9㎡","193㎡","20241","서울특별시 강남구 일원로14길 25"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fd96-b044-e053-0a32095ab044","서울자곡초등학교병설유치원","공립(병설)","5개","370㎡","㎡","101㎡","33㎡","101㎡","20241","서울특별시 강남구 자곡로 150"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fe51-b044-e053-0a32095ab044","서울대왕초등학교병설유치원","공립(병설)","3개","202㎡","㎡","40㎡","36㎡","0㎡","20241","서울특별시 강남구 헌릉로618길 8"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fea3-b044-e053-0a32095ab044","돌샘유치원","사립(사인)","8개","511㎡","㎡","94㎡","33㎡","122㎡","20241","서울특별시 강남구 개포로 516"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fea5-b044-e053-0a32095ab044","리라유치원","사립(사인)","5개","330㎡","㎡","60㎡","10㎡","112㎡","20241","서울특별시 강남구 광평로19길 15"
"서울특별시교육청","강남서초교육지원청","1ecec08c-fea6-b044-e053-0a32095ab044","묘동유치원","사립(법인)","5개","311㎡","㎡","78㎡","496㎡","1008㎡","20241","서울특별시 강남구 도곡로78길 8"
"서울특별시교육청","강남서초교육지원청","1ecec08d-007b-b044-e053-0a32095ab044","초원유치원","사립(사인)","4개","314㎡","0㎡","35㎡","18㎡","99㎡","20241","서울특별시 강남구 논현로14길 17"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0184-b044-e053-0a32095ab044","아란유치원","사립(사인)","9개","566㎡","㎡","41㎡","22㎡","0㎡","20211","서울특별시 강남구 압구정로 201"
"서울특별시교육청","강남서초교육지원청","1ecec08d-01d8-b044-e053-0a32095ab044","서울율현초등학교병설유치원","공립(병설)","7개","472㎡","㎡","149㎡","952㎡","126㎡","20241","서울특별시 강남구 밤고개로21길 15"
"서울특별시교육청","강남서초교육지원청","1ecec08d-04db-b044-e053-0a32095ab044","서울논현초등학교병설유치원","공립(병설)","6개","396㎡","66㎡","66㎡","33㎡","291㎡","20241","서울특별시 강남구 강남대로120길 33"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e63-b044-e053-0a32095ab044","성결유치원","사립(사인)","5개","330㎡","㎡","132㎡","33㎡","60㎡","20241","서울특별시 강남구 언주로121길 5"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0a98-b044-e053-0a32095ab044","오즈의마법사유치원","사립(법인)","10개","414㎡","164㎡","62㎡","25㎡","419㎡","20241","서울특별시 강남구 헌릉로618길 14"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0b98-b044-e053-0a32095ab044","반디유치원","사립(사인)","4개","284㎡","0㎡","40㎡","38㎡","202㎡","20241","서울특별시 강남구 광평로47길 17"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0d4f-b044-e053-0a32095ab044","이화유치원","사립(사인)","4개","273㎡","㎡","8㎡","8㎡","247㎡","20241","서울특별시 강남구 개포로109길 5"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e60-b044-e053-0a32095ab044","서울개포유치원","공립(단설)","11개","717㎡","293㎡","83㎡","209㎡","2014㎡","20241","서울특별시 강남구 삼성로4길 20"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e61-b044-e053-0a32095ab044","서울대현초등학교병설유치원","공립(병설)","4개","270㎡","67㎡","67㎡","815㎡","67㎡","20241","서울특별시 강남구 역삼로98길 16"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e64-b044-e053-0a32095ab044","성요셉유치원","사립(법인)","8개","474㎡","867㎡","212㎡","33㎡","672㎡","20241","서울특별시 강남구 압구정로77길 28"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0e65-b044-e053-0a32095ab044","소망유치원","사립(사인)","3개","154㎡","㎡","13㎡","12㎡","21㎡","20241","서울특별시 강남구 광평로56길 11"
"서울특별시교육청","강남서초교육지원청","1fd6777e-1508-e0b0-e053-0a32095ae0b0","서울은곡유치원","공립(단설)","8개","492㎡","134㎡","29㎡","153㎡","1170㎡","20241","서울특별시 강남구 헌릉로569길 41"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f7e3-b044-e053-0a32095ab044","예원유치원","사립(사인)","4개","326㎡","㎡","0㎡","10㎡","24㎡","20191","서울특별시 송파구 마천로 30"
"서울특별시교육청","강남서초교육지원청","34140010-58e8-44b4-9e91-49d5eb6669e1","강남유정유치원","사립(사인)","19개","1070㎡","461㎡","45㎡","70㎡","2013㎡","20241","서울특별시 강남구 광평로34길 17"
"서울특별시교육청","강남서초교육지원청","3cedfdf0-2006-43f2-853b-29e001e6637a","서울영희초등학교병설유치원","공립(병설)","5개","278㎡","208㎡","99㎡","76㎡","336㎡","20241","서울특별시 강남구 일원로 21"
"서울특별시교육청","강동송파교육지원청","dc3c0174-def5-4b61-a69d-19ff119cdf2e","서울고일초등학교병설유치원","공립(병설)","7개","552㎡","㎡","52㎡","43㎡","130㎡","20241","서울특별시 강동구 구천면로93길 20"
"서울특별시교육청","강남서초교육지원청","b2d7325d-5742-4adf-ad7a-4fcc9ea8f9dc","서울청담초등학교병설유치원","공립(병설)","3개","202㎡","㎡","89㎡","33㎡","691㎡","20241","서울특별시 강남구 압구정로71길 9"
